transcript_id,token,label
T0424,hoon,O
T0424,Main,O
T0424,divyang,B-DISABILITY
T0424,hu,O
T0425,Namaste,O
T0425,main,O
T0425,30,B-AGE
T0425,varsh,O
T0425,ka,O
T0425,bunkar,B-OCCUPATION
T0425,hu,O
T0425,Rajasthan,B-STATE
T0425,se,O
T0425,Meri,O
T0425,income,O
T0425,45000,B-ANNUAL_INCOME
T0425,rupaye,O
T0425,hai,O
T0425,aur,O
T0425,main,O
T0425,General,B-CASTE_CATEGORY
T0425,varg,O
T0425,se,O
T0425,hoon,O
T0425,Main,O
T0425,divyang,B-DISABILITY
T0425,hu,O
T0426,I,O
T0426,am,O
T0426,a,O
T0426,55,B-AGE
T0426,year,O
T0426,old,O
T0426,male,B-GENDER
T0426,street,B-OCCUPATION
T0426,vendor,I-OCCUPATION
T0426,living,O
T0426,in,O
T0426,Rajasthan,B-STATE
T0426,My,O
T0426,annual,O
T0426,household,O
T0426,income,O
T0426,is,O
T0426,600000,B-ANNUAL_INCOME
T0426,rupees,O
T0427,Mera,O
T0427,naam,O
T0427,Ramesh,O
T0427,hai,O
T0427,main,O
T0427,Maharashtra,B-STATE
T0427,ka,O
T0427,rehne,O
T0427,wala,O
T0427,hu,O
T0427,Main,O
T0427,General,B-CASTE_CATEGORY
T0427,category,O
T0427,se,O
T0427,ek,O
T0427,purush,B-GENDER
T0427,hu,O
T0427,aur,O
T0427,bunkar,B-OCCUPATION
T0427,hu,O
T0427,Aamdani,O
T0427,350000,B-ANNUAL_INCOME
T0427,per,O
T0427,year,O
T0427,hai,O
T0428,I,O
T0428,am,O
T0428,a,O
T0428,42,B-AGE
T0428,year,O
T0428,old,O
T0428,female,B-GENDER
T0428,unemployed,B-OCCUPATION
T0428,living,O
T0428,in,O
T0428,Rajasthan,B-STATE
T0428,My,O
T0428,annual,O
T0428,household,O
T0428,income,O
T0428,is,O
T0428,80000,B-ANNUAL_INCOME
T0428,rupees,O
T0429,Namaste,O
T0429,main,O
T0429,43,B-AGE
T0429,varsh,O
T0429,ka,O
T0429,student,B-OCCUPATION
T0429,hu,O
T0429,Uttar,B-STATE
T0429,Pradesh,I-STATE
T0429,se,O
T0429,Meri,O
T0429,income,O
T0429,600000,B-ANNUAL_INCOME
T0429,rupaye,O
T0429,hai,O
T0429,aur,O
T0429,main,O
T0429,SC,B-CASTE_CATEGORY
T0429,varg,O
T0429,se,O
T0429,hoon,O
T0429,Main,O
T0429,divyang,B-DISABILITY
T0429,hu,O
T0430,Hi,O
T0430,I,O
T0430,am,O
T0430,56,B-AGE
T0430,years,O
T0430,old,O
T0430,student,O
T0430,from,O
T0430,Karnataka,B-STATE
T0430,My,O
T0430,family,O
T0430,income,O
T0430,is,O
T0430,120000,B-ANNUAL_INCOME
T0430,and,O
T0430,I,O
T0430,am,O
T0430,differently,B-DISABILITY
T0430,abled,I-DISABILITY
T0431,Mera,O
T0431,naam,O
T0431,Ramesh,O
T0431,hai,O
T0431,main,O
T0431,Madhya,B-STATE
T0431,Pradesh,I-STATE
T0431,ka,O
T0431,rehne,O
T0431,wala,O
T0431,hu,O
T0431,Main,O
T0431,ST,B-CASTE_CATEGORY
T0431,category,O
T0431,se,O
T0431,ek,O
T0431,purush,B-GENDER
T0431,hu,O
T0431,aur,O
T0431,weaver,B-OCCUPATION
T0431,hu,O
T0431,Aamdani,O
T0431,120000,B-ANNUAL_INCOME
T0431,per,O
T0431,year,O
T0431,hai,O
T0432,Main,O
T0432,Karnataka,B-STATE
T0432,se,O
T0432,ek,O
T0432,berojgar,B-OCCUPATION
T0432,hu,O
T0432,meri,O
T0432,umar,O
T0432,62,B-AGE
T0432,saal,O
T0432,hai,O
T0432,aur,O
T0432,saalana,O
T0432,kamai,O
T0432,80000,B-ANNUAL_INCOME
T0432,rupe,O
T0432,hai,O
T0433,Namaste,O
T0433,main,O
T0433,54,B-AGE
T0433,varsh,O
T0433,ka,O
T0433,mazdoor,B-OCCUPATION
T0433,hu,O
T0433,West,B-STATE
T0433,Bengal,I-STATE
T0433,se,O
T0433,Meri,O
T0433,income,O
T0433,45000,B-ANNUAL_INCOME
T0433,rupaye,O
T0433,hai,O
T0433,aur,O
T0433,main,O
T0433,ST,B-CASTE_CATEGORY
T0433,varg,O
T0433,se,O
T0433,hoon,O
T0433,Main,O
T0433,divyang,B-DISABILITY
T0433,hu,O
T0434,Hi,O
T0434,I,O
T0434,am,O
T0434,22,B-AGE
T0434,years,O
T0434,old,O
T0434,student,O
T0434,from,O
T0434,Rajasthan,B-STATE
T0434,My,O
T0434,family,O
T0434,income,O
T0434,is,O
T0434,0,B-ANNUAL_INCOME
T0434,and,O
T0434,I,O
T0434,am,O
T0434,differently,B-DISABILITY
T0434,abled,I-DISABILITY
T0435,Main,O
T0435,Uttar,B-STATE
T0435,Pradesh,I-STATE
T0435,se,O
T0435,ek,O
T0435,rehri,B-OCCUPATION
T0435,wala,I-OCCUPATION
T0435,hu,O
T0435,meri,O
T0435,umar,O
T0435,58,B-AGE
T0435,saal,O
T0435,hai,O
T0435,aur,O
T0435,saalana,O
T0435,kamai,O
T0435,600000,B-ANNUAL_INCOME
T0435,rupe,O
T0435,hai,O
T0436,Main,O
T0436,Uttar,B-STATE
T0436,Pradesh,I-STATE
T0436,se,O
T0436,ek,O
T0436,weaver,B-OCCUPATION
T0436,hu,O
T0436,meri,O
T0436,umar,O
T0436,62,B-AGE
T0436,saal,O
T0436,hai,O
T0436,aur,O
T0436,saalana,O
T0436,kamai,O
T0436,80000,B-ANNUAL_INCOME
T0436,rupe,O
T0436,hai,O
T0437,Main,O
T0437,Madhya,B-STATE
T0437,Pradesh,I-STATE
T0437,se,O
T0437,ek,O
T0437,farmer,B-OCCUPATION
T0437,hu,O
T0437,meri,O
T0437,umar,O
T0437,24,B-AGE
T0437,saal,O
T0437,hai,O
T0437,aur,O
T0437,saalana,O
T0437,kamai,O
T0437,0,B-ANNUAL_INCOME
T0437,rupe,O
T0437,hai,O
T0438,I,O
T0438,am,O
T0438,a,O
T0438,25,B-AGE
T0438,year,O
T0438,old,O
T0438,male,B-GENDER
T0438,weaver,B-OCCUPATION
T0438,living,O
T0438,in,O
T0438,Madhya,B-STATE
T0438,Pradesh,I-STATE
T0438,My,O
T0438,annual,O
T0438,household,O
T0438,income,O
T0438,is,O
T0438,600000,B-ANNUAL_INCOME
T0438,rupees,O
T0439,Mera,O
T0439,naam,O
T0439,Ramesh,O
T0439,hai,O
T0439,main,O
T0439,Rajasthan,B-STATE
T0439,ka,O
T0439,rehne,O
T0439,wala,O
T0439,hu,O
T0439,Main,O
T0439,OBC,B-CASTE_CATEGORY
T0439,category,O
T0439,se,O
T0439,ek,O
T0439,mahila,B-GENDER
T0439,hu,O
T0439,aur,O
T0439,bunkar,B-OCCUPATION
T0439,hu,O
T0439,Aamdani,O
T0439,80000,B-ANNUAL_INCOME
T0439,per,O
T0439,year,O
T0439,hai,O
T0440,Namaste,O
T0440,main,O
T0440,53,B-AGE
T0440,varsh,O
T0440,ka,O
T0440,chhatra,B-OCCUPATION
T0440,hu,O
T0440,Uttar,B-STATE
T0440,Pradesh,I-STATE
T0440,se,O
T0440,Meri,O
T0440,income,O
T0440,200000,B-ANNUAL_INCOME
T0440,rupaye,O
T0440,hai,O
T0440,aur,O
T0440,main,O
T0440,General,B-CASTE_CATEGORY
T0440,varg,O
T0440,se,O
T0440,hoon,O
T0440,Main,O
T0440,divyang,B-DISABILITY
T0440,hu,O
T0441,Hi,O
T0441,I,O
T0441,am,O
T0441,55,B-AGE
T0441,years,O
T0441,old,O
T0441,student,O
T0441,from,O
T0441,Maharashtra,B-STATE
T0441,My,O
T0441,family,O
T0441,income,O
T0441,is,O
T0441,45000,B-ANNUAL_INCOME
T0441,and,O
T0441,I,O
T0441,am,O
T0441,differently,B-DISABILITY
T0441,abled,I-DISABILITY
T0442,Mera,O
T0442,naam,O
T0442,Ramesh,O
T0442,hai,O
T0442,main,O
T0442,Madhya,B-STATE
T0442,Pradesh,I-STATE
T0442,ka,O
T0442,rehne,O
T0442,wala,O
T0442,hu,O
T0442,Main,O
T0442,ST,B-CASTE_CATEGORY
T0442,category,O
T0442,se,O
T0442,ek,O
T0442,purush,B-GENDER
T0442,hu,O
T0442,aur,O
T0442,berojgar,B-OCCUPATION
T0442,hu,O
T0442,Aamdani,O
T0442,350000,B-ANNUAL_INCOME
T0442,per,O
T0442,year,O
T0442,hai,O
T0443,Main,O
T0443,Bihar,B-STATE
T0443,se,O
T0443,ek,O
T0443,unemployed,B-OCCUPATION
T0443,hu,O
T0443,meri,O
T0443,umar,O
T0443,41,B-AGE
T0443,saal,O
T0443,hai,O
T0443,aur,O
T0443,saalana,O
T0443,kamai,O
T0443,0,B-ANNUAL_INCOME
T0443,rupe,O
T0443,hai,O
T0444,Hi,O
T0444,I,O
T0444,am,O
T0444,29,B-AGE
T0444,years,O
T0444,old,O
T0444,student,O
T0444,from,O
T0444,West,B-STATE
T0444,Bengal,I-STATE
T0444,My,O
T0444,family,O
T0444,income,O
T0444,is,O
T0444,80000,B-ANNUAL_INCOME
T0444,and,O
T0444,I,O
T0444,am,O
T0444,differently,B-DISABILITY
T0444,abled,I-DISABILITY
T0445,Namaste,O
T0445,main,O
T0445,22,B-AGE
T0445,varsh,O
T0445,ka,O
T0445,chhatra,B-OCCUPATION
T0445,hu,O
T0445,Madhya,B-STATE
T0445,Pradesh,I-STATE
T0445,se,O
T0445,Meri,O
T0445,income,O
T0445,350000,B-ANNUAL_INCOME
T0445,rupaye,O
T0445,hai,O
T0445,aur,O
T0445,main,O
T0445,OBC,B-CASTE_CATEGORY
T0445,varg,O
T0445,se,O
T0445,hoon,O
T0445,Main,O
T0445,divyang,B-DISABILITY
T0445,hu,O
T0446,Mera,O
T0446,naam,O
T0446,Ramesh,O
T0446,hai,O
T0446,main,O
T0446,Madhya,B-STATE
T0446,Pradesh,I-STATE
T0446,ka,O
T0446,rehne,O
T0446,wala,O
T0446,hu,O
T0446,Main,O
T0446,SC,B-CASTE_CATEGORY
T0446,category,O
T0446,se,O
T0446,ek,O
T0446,purush,B-GENDER
T0446,hu,O
T0446,aur,O
T0446,weaver,B-OCCUPATION
T0446,hu,O
T0446,Aamdani,O
T0446,350000,B-ANNUAL_INCOME
T0446,per,O
T0446,year,O
T0446,hai,O
T0447,Main,O
T0447,Rajasthan,B-STATE
T0447,se,O
T0447,ek,O
T0447,mazdoor,B-OCCUPATION
T0447,hu,O
T0447,meri,O
T0447,umar,O
T0447,35,B-AGE
T0447,saal,O
T0447,hai,O
T0447,aur,O
T0447,saalana,O
T0447,kamai,O
T0447,200000,B-ANNUAL_INCOME
T0447,rupe,O
T0447,hai,O
T0448,Hi,O
T0448,I,O
T0448,am,O
T0448,19,B-AGE
T0448,years,O
T0448,old,O
T0448,student,O
T0448,from,O
T0448,Tamil,B-STATE
T0448,Nadu,I-STATE
T0448,My,O
T0448,family,O
T0448,income,O
T0448,is,O
T0448,0,B-ANNUAL_INCOME
T0448,and,O
T0448,I,O
T0448,am,O
T0448,differently,B-DISABILITY
T0448,abled,I-DISABILITY
T0449,Mera,O
T0449,naam,O
T0449,Ramesh,O
T0449,hai,O
T0449,main,O
T0449,Rajasthan,B-STATE
T0449,ka,O
T0449,rehne,O
T0449,wala,O
T0449,hu,O
T0449,Main,O
T0449,SC,B-CASTE_CATEGORY
T0449,category,O
T0449,se,O
T0449,ek,O
T0449,mahila,B-GENDER
T0449,hu,O
T0449,aur,O
T0449,artisan,B-OCCUPATION
T0449,hu,O
T0449,Aamdani,O
T0449,0,B-ANNUAL_INCOME
T0449,per,O
T0449,year,O
T0449,hai,O
T0450,Mera,O
T0450,naam,O
T0450,Ramesh,O
T0450,hai,O
T0450,main,O
T0450,Uttar,B-STATE
T0450,Pradesh,I-STATE
T0450,ka,O
T0450,rehne,O
T0450,wala,O
T0450,hu,O
T0450,Main,O
T0450,OBC,B-CASTE_CATEGORY
T0450,category,O
T0450,se,O
T0450,ek,O
T0450,purush,B-GENDER
T0450,hu,O
T0450,aur,O
T0450,student,B-OCCUPATION
T0450,hu,O
T0450,Aamdani,O
T0450,0,B-ANNUAL_INCOME
T0450,per,O
T0450,year,O
T0450,hai,O
T0451,I,O
T0451,belong,O
T0451,to,O
T0451,ST,B-CASTE_CATEGORY
T0451,category,O
T0451,from,O
T0451,Bihar,B-STATE
T0451,Age,O
T0451,is,O
T0451,51,B-AGE
T0451,profession,O
T0451,is,O
T0451,unemployed,B-OCCUPATION
T0451,income,O
T0451,around,O
T0451,45000,B-ANNUAL_INCOME
T0452,I,O
T0452,belong,O
T0452,to,O
T0452,General,B-CASTE_CATEGORY
T0452,category,O
T0452,from,O
T0452,Maharashtra,B-STATE
T0452,Age,O
T0452,is,O
T0452,48,B-AGE
T0452,profession,O
T0452,is,O
T0452,artisan,B-OCCUPATION
T0452,income,O
T0452,around,O
T0452,200000,B-ANNUAL_INCOME
T0453,Mera,O
T0453,naam,O
T0453,Ramesh,O
T0453,hai,O
T0453,main,O
T0453,West,B-STATE
T0453,Bengal,I-STATE
T0453,ka,O
T0453,rehne,O
T0453,wala,O
T0453,hu,O
T0453,Main,O
T0453,OBC,B-CASTE_CATEGORY
T0453,category,O
T0453,se,O
T0453,ek,O
T0453,purush,B-GENDER
T0453,hu,O
T0453,aur,O
T0453,berojgar,B-OCCUPATION
T0453,hu,O
T0453,Aamdani,O
T0453,120000,B-ANNUAL_INCOME
T0453,per,O
T0453,year,O
T0453,hai,O
T0454,I,O
T0454,am,O
T0454,a,O
T0454,53,B-AGE
T0454,year,O
T0454,old,O
T0454,male,B-GENDER
T0454,artisan,B-OCCUPATION
T0454,living,O
T0454,in,O
T0454,Bihar,B-STATE
T0454,My,O
T0454,annual,O
T0454,household,O
T0454,income,O
T0454,is,O
T0454,200000,B-ANNUAL_INCOME
T0454,rupees,O
T0455,I,O
T0455,belong,O
T0455,to,O
T0455,OBC,B-CASTE_CATEGORY
T0455,category,O
T0455,from,O
T0455,Karnataka,B-STATE
T0455,Age,O
T0455,is,O
T0455,63,B-AGE
T0455,profession,O
T0455,is,O
T0455,artisan,B-OCCUPATION
T0455,income,O
T0455,around,O
T0455,80000,B-ANNUAL_INCOME
T0456,I,O
T0456,belong,O
T0456,to,O
T0456,OBC,B-CASTE_CATEGORY
T0456,category,O
T0456,from,O
T0456,Madhya,B-STATE
T0456,Pradesh,I-STATE
T0456,Age,O
T0456,is,O
T0456,42,B-AGE
T0456,profession,O
T0456,is,O
T0456,weaver,B-OCCUPATION
T0456,income,O
T0456,around,O
T0456,80000,B-ANNUAL_INCOME
T0457,I,O
T0457,belong,O
T0457,to,O
T0457,General,B-CASTE_CATEGORY
T0457,category,O
T0457,from,O
T0457,Tamil,B-STATE
T0457,Nadu,I-STATE
T0457,Age,O
T0457,is,O
T0457,27,B-AGE
T0457,profession,O
T0457,is,O
T0457,kisan,B-OCCUPATION
T0457,income,O
T0457,around,O
T0457,120000,B-ANNUAL_INCOME
T0458,I,O
T0458,am,O
T0458,a,O
T0458,52,B-AGE
T0458,year,O
T0458,old,O
T0458,female,B-GENDER
T0458,mazdoor,B-OCCUPATION
T0458,living,O
T0458,in,O
T0458,Uttar,B-STATE
T0458,Pradesh,I-STATE
T0458,My,O
T0458,annual,O
T0458,household,O
T0458,income,O
T0458,is,O
T0458,200000,B-ANNUAL_INCOME
T0458,rupees,O
T0459,Hi,O
T0459,I,O
T0459,am,O
T0459,20,B-AGE
T0459,years,O
T0459,old,O
T0459,student,B-OCCUPATION
T0459,from,O
T0459,Madhya,B-STATE
T0459,Pradesh,I-STATE
T0459,My,O
T0459,family,O
T0459,income,O
T0459,is,O
T0459,45000,B-ANNUAL_INCOME
T0459,and,O
T0459,I,O
T0459,am,O
T0459,differently,B-DISABILITY
T0459,abled,I-DISABILITY
T0460,Mera,O
T0460,naam,O
T0460,Ramesh,O
T0460,hai,O
T0460,main,O
T0460,Madhya,B-STATE
T0460,Pradesh,I-STATE
T0460,ka,O
T0460,rehne,O
T0460,wala,O
T0460,hu,O
T0460,Main,O
T0460,SC,B-CASTE_CATEGORY
T0460,category,O
T0460,se,O
T0460,ek,O
T0460,mahila,B-GENDER
T0460,hu,O
T0460,aur,O
T0460,berojgar,B-OCCUPATION
T0460,hu,O
T0460,Aamdani,O
T0460,120000,B-ANNUAL_INCOME
T0460,per,O
T0460,year,O
T0460,hai,O
T0461,Main,O
T0461,Madhya,B-STATE
T0461,Pradesh,I-STATE
T0461,se,O
T0461,ek,O
T0461,street,B-OCCUPATION
T0461,vendor,I-OCCUPATION
T0461,hu,O
T0461,meri,O
T0461,umar,O
T0461,58,B-AGE
T0461,saal,O
T0461,hai,O
T0461,aur,O
T0461,saalana,O
T0461,kamai,O
T0461,350000,B-ANNUAL_INCOME
T0461,rupe,O
T0461,hai,O
T0462,Hi,O
T0462,I,O
T0462,am,O
T0462,44,B-AGE
T0462,years,O
T0462,old,O
T0462,student,O
T0462,from,O
T0462,West,B-STATE
T0462,Bengal,I-STATE
T0462,My,O
T0462,family,O
T0462,income,O
T0462,is,O
T0462,200000,B-ANNUAL_INCOME
T0462,and,O
T0462,I,O
T0462,am,O
T0462,differently,B-DISABILITY
T0462,abled,I-DISABILITY
T0463,I,O
T0463,belong,O
T0463,to,O
T0463,ST,B-CASTE_CATEGORY
T0463,category,O
T0463,from,O
T0463,Rajasthan,B-STATE
T0463,Age,O
T0463,is,O
T0463,33,B-AGE
T0463,profession,O
T0463,is,O
T0463,bunkar,B-OCCUPATION
T0463,income,O
T0463,around,O
T0463,120000,B-ANNUAL_INCOME
T0464,Mera,O
T0464,naam,O
T0464,Ramesh,O
T0464,hai,O
T0464,main,O
T0464,West,B-STATE
T0464,Bengal,I-STATE
T0464,ka,O
T0464,rehne,O
T0464,wala,O
T0464,hu,O
T0464,Main,O
T0464,OBC,B-CASTE_CATEGORY
T0464,category,O
T0464,se,O
T0464,ek,O
T0464,mahila,B-GENDER
T0464,hu,O
T0464,aur,O
T0464,weaver,B-OCCUPATION
T0464,hu,O
T0464,Aamdani,O
T0464,200000,B-ANNUAL_INCOME
T0464,per,O
T0464,year,O
T0464,hai,O
T0465,Mera,O
T0465,naam,O
T0465,Ramesh,O
T0465,hai,O
T0465,main,O
T0465,Karnataka,B-STATE
T0465,ka,O
T0465,rehne,O
T0465,wala,O
T0465,hu,O
T0465,Main,O
T0465,General,B-CASTE_CATEGORY
T0465,category,O
T0465,se,O
T0465,ek,O
T0465,purush,B-GENDER
T0465,hu,O
T0465,aur,O
T0465,weaver,B-OCCUPATION
T0465,hu,O
T0465,Aamdani,O
T0465,120000,B-ANNUAL_INCOME
T0465,per,O
T0465,year,O
T0465,hai,O
T0466,Main,O
T0466,Maharashtra,B-STATE
T0466,se,O
T0466,ek,O
T0466,labour,B-OCCUPATION
T0466,hu,O
T0466,meri,O
T0466,umar,O
T0466,54,B-AGE
T0466,saal,O
T0466,hai,O
T0466,aur,O
T0466,saalana,O
T0466,kamai,O
T0466,45000,B-ANNUAL_INCOME
T0466,rupe,O
T0466,hai,O
T0467,I,O
T0467,belong,O
T0467,to,O
T0467,General,B-CASTE_CATEGORY
T0467,category,O
T0467,from,O
T0467,Rajasthan,B-STATE
T0467,Age,O
T0467,is,O
T0467,55,B-AGE
T0467,profession,O
T0467,is,O
T0467,bunkar,B-OCCUPATION
T0467,income,O
T0467,around,O
T0467,80000,B-ANNUAL_INCOME
T0468,Mera,O
T0468,naam,O
T0468,Ramesh,O
T0468,hai,O
T0468,main,O
T0468,Uttar,B-STATE
T0468,Pradesh,I-STATE
T0468,ka,O
T0468,rehne,O
T0468,wala,O
T0468,hu,O
T0468,Main,O
T0468,SC,B-CASTE_CATEGORY
T0468,category,O
T0468,se,O
T0468,ek,O
T0468,purush,B-GENDER
T0468,hu,O
T0468,aur,O
T0468,bunkar,B-OCCUPATION
T0468,hu,O
T0468,Aamdani,O
T0468,120000,B-ANNUAL_INCOME
T0468,per,O
T0468,year,O
T0468,hai,O
T0469,Namaste,O
T0469,main,O
T0469,61,B-AGE
T0469,varsh,O
T0469,ka,O
T0469,kisan,B-OCCUPATION
T0469,hu,O
T0469,Bihar,B-STATE
T0469,se,O
T0469,Meri,O
T0469,income,O
T0469,200000,B-ANNUAL_INCOME
T0469,rupaye,O
T0469,hai,O
T0469,aur,O
T0469,main,O
T0469,ST,B-CASTE_CATEGORY
T0469,varg,O
T0469,se,O
T0469,hoon,O
T0469,Main,O
T0469,divyang,B-DISABILITY
T0469,hu,O
T0470,Main,O
T0470,Tamil,B-STATE
T0470,Nadu,I-STATE
T0470,se,O
T0470,ek,O
T0470,daily,B-OCCUPATION
T0470,wage,I-OCCUPATION
T0470,worker,I-OCCUPATION
T0470,hu,O
T0470,meri,O
T0470,umar,O
T0470,31,B-AGE
T0470,saal,O
T0470,hai,O
T0470,aur,O
T0470,saalana,O
T0470,kamai,O
T0470,120000,B-ANNUAL_INCOME
T0470,rupe,O
T0470,hai,O
T0471,Hi,O
T0471,I,O
T0471,am,O
T0471,22,B-AGE
T0471,years,O
T0471,old,O
T0471,student,O
T0471,from,O
T0471,Bihar,B-STATE
T0471,My,O
T0471,family,O
T0471,income,O
T0471,is,O
T0471,80000,B-ANNUAL_INCOME
T0471,and,O
T0471,I,O
T0471,am,O
T0471,differently,B-DISABILITY
T0471,abled,I-DISABILITY
T0472,I,O
T0472,belong,O
T0472,to,O
T0472,OBC,B-CASTE_CATEGORY
T0472,category,O
T0472,from,O
T0472,Uttar,B-STATE
T0472,Pradesh,I-STATE
T0472,Age,O
T0472,is,O
T0472,46,B-AGE
T0472,profession,O
T0472,is,O
T0472,unemployed,B-OCCUPATION
T0472,income,O
T0472,around,O
T0472,120000,B-ANNUAL_INCOME
T0473,Hi,O
T0473,I,O
T0473,am,O
T0473,62,B-AGE
T0473,years,O
T0473,old,O
T0473,student,O
T0473,from,O
T0473,West,B-STATE
T0473,Bengal,I-STATE
T0473,My,O
T0473,family,O
T0473,income,O
T0473,is,O
T0473,200000,B-ANNUAL_INCOME
T0473,and,O
T0473,I,O
T0473,am,O
T0473,differently,B-DISABILITY
T0473,abled,I-DISABILITY
T0474,Mera,O
T0474,naam,O
T0474,Ramesh,O
T0474,hai,O
T0474,main,O
T0474,Madhya,B-STATE
T0474,Pradesh,I-STATE
T0474,ka,O
T0474,rehne,O
T0474,wala,O
T0474,hu,O
T0474,Main,O
T0474,OBC,B-CASTE_CATEGORY
T0474,category,O
T0474,se,O
T0474,ek,O
T0474,purush,B-GENDER
T0474,hu,O
T0474,aur,O
T0474,berojgar,B-OCCUPATION
T0474,hu,O
T0474,Aamdani,O
T0474,600000,B-ANNUAL_INCOME
T0474,per,O
T0474,year,O
T0474,hai,O
T0475,Mera,O
T0475,naam,O
T0475,Ramesh,O
T0475,hai,O
T0475,main,O
T0475,Tamil,B-STATE
T0475,Nadu,I-STATE
T0475,ka,O
T0475,rehne,O
T0475,wala,O
T0475,hu,O
T0475,Main,O
T0475,SC,B-CASTE_CATEGORY
T0475,category,O
T0475,se,O
T0475,ek,O
T0475,mahila,B-GENDER
T0475,hu,O
T0475,aur,O
T0475,weaver,B-OCCUPATION
T0475,hu,O
T0475,Aamdani,O
T0475,45000,B-ANNUAL_INCOME
T0475,per,O
T0475,year,O
T0475,hai,O
T0476,Main,O
T0476,Tamil,B-STATE
T0476,Nadu,I-STATE
T0476,se,O
T0476,ek,O
T0476,berojgar,B-OCCUPATION
T0476,hu,O
T0476,meri,O
T0476,umar,O
T0476,57,B-AGE
T0476,saal,O
T0476,hai,O
T0476,aur,O
T0476,saalana,O
T0476,kamai,O
T0476,0,B-ANNUAL_INCOME
T0476,rupe,O
T0476,hai,O
T0477,Hi,O
T0477,I,O
T0477,am,O
T0477,18,B-AGE
T0477,years,O
T0477,old,O
T0477,student,O
T0477,from,O
T0477,Madhya,B-STATE
T0477,Pradesh,I-STATE
T0477,My,O
T0477,family,O
T0477,income,O
T0477,is,O
T0477,120000,B-ANNUAL_INCOME
T0477,and,O
T0477,I,O
T0477,am,O
T0477,differently,B-DISABILITY
T0477,abled,I-DISABILITY
T0478,Mera,O
T0478,naam,O
T0478,Ramesh,O
T0478,hai,O
T0478,main,O
T0478,Madhya,B-STATE
T0478,Pradesh,I-STATE
T0478,ka,O
T0478,rehne,O
T0478,wala,O
T0478,hu,O
T0478,Main,O
T0478,General,B-CASTE_CATEGORY
T0478,category,O
T0478,se,O
T0478,ek,O
T0478,purush,B-GENDER
T0478,hu,O
T0478,aur,O
T0478,student,B-OCCUPATION
T0478,hu,O
T0478,Aamdani,O
T0478,200000,B-ANNUAL_INCOME
T0478,per,O
T0478,year,O
T0478,hai,O
T0479,Mera,O
T0479,naam,O
T0479,Ramesh,O
T0479,hai,O
T0479,main,O
T0479,Karnataka,B-STATE
T0479,ka,O
T0479,rehne,O
T0479,wala,O
T0479,hu,O
T0479,Main,O
T0479,General,B-CASTE_CATEGORY
T0479,category,O
T0479,se,O
T0479,ek,O
T0479,mahila,B-GENDER
T0479,hu,O
T0479,aur,O
T0479,daily,B-OCCUPATION
T0479,wage,I-OCCUPATION
T0479,worker,I-OCCUPATION
T0479,hu,O
T0479,Aamdani,O
T0479,45000,B-ANNUAL_INCOME
T0479,per,O
T0479,year,O
T0479,hai,O
T0480,Hi,O
T0480,I,O
T0480,am,O
T0480,22,B-AGE
T0480,years,O
T0480,old,O
T0480,student,O
T0480,from,O
T0480,Uttar,B-STATE
T0480,Pradesh,I-STATE
T0480,My,O
T0480,family,O
T0480,income,O
T0480,is,O
T0480,80000,B-ANNUAL_INCOME
T0480,and,O
T0480,I,O
T0480,am,O
T0480,differently,B-DISABILITY
T0480,abled,I-DISABILITY
T0481,I,O
T0481,am,O
T0481,a,O
T0481,25,B-AGE
T0481,year,O
T0481,old,O
T0481,female,B-GENDER
T0481,farmer,B-OCCUPATION
T0481,living,O
T0481,in,O
T0481,Uttar,B-STATE
T0481,Pradesh,I-STATE
T0481,My,O
T0481,annual,O
T0481,household,O
T0481,income,O
T0481,is,O
T0481,200000,B-ANNUAL_INCOME
T0481,rupees,O
T0482,I,O
T0482,belong,O
T0482,to,O
T0482,OBC,B-CASTE_CATEGORY
T0482,category,O
T0482,from,O
T0482,Karnataka,B-STATE
T0482,Age,O
T0482,is,O
T0482,21,B-AGE
T0482,profession,O
T0482,is,O
T0482,street,B-OCCUPATION
T0482,vendor,I-OCCUPATION
T0482,income,O
T0482,around,O
T0482,0,B-ANNUAL_INCOME
T0483,I,O
T0483,am,O
T0483,a,O
T0483,60,B-AGE
T0483,year,O
T0483,old,O
T0483,female,B-GENDER
T0483,bunkar,B-OCCUPATION
T0483,living,O
T0483,in,O
T0483,Karnataka,B-STATE
T0483,My,O
T0483,annual,O
T0483,household,O
T0483,income,O
T0483,is,O
T0483,600000,B-ANNUAL_INCOME
T0483,rupees,O
T0484,Hi,O
T0484,I,O
T0484,am,O
T0484,37,B-AGE
T0484,years,O
T0484,old,O
T0484,student,O
T0484,from,O
T0484,Madhya,B-STATE
T0484,Pradesh,I-STATE
T0484,My,O
T0484,family,O
T0484,income,O
T0484,is,O
T0484,600000,B-ANNUAL_INCOME
T0484,and,O
T0484,I,O
T0484,am,O
T0484,differently,B-DISABILITY
T0484,abled,I-DISABILITY
T0485,I,O
T0485,am,O
T0485,a,O
T0485,54,B-AGE
T0485,year,O
T0485,old,O
T0485,male,B-GENDER
T0485,bunkar,B-OCCUPATION
T0485,living,O
T0485,in,O
T0485,Rajasthan,B-STATE
T0485,My,O
T0485,annual,O
T0485,household,O
T0485,income,O
T0485,is,O
T0485,200000,B-ANNUAL_INCOME
T0485,rupees,O
T0486,Namaste,O
T0486,main,O
T0486,47,B-AGE
T0486,varsh,O
